CODE_ZIP,AMT_NET_INCOME,AMT_REQUESTED_TICKET,TEXT_BANK,NUM_AGE,TEXT_GENDER,NFLAG_MOBILEDEVICE,CODE_IP_1,NUM_LEVEN_EMAIL,NFLAG_EMAIL_NUMERAL,CNT_REJECTED,NUM_DAYS_CREDIT_HISTORY,TARGET
69103,18000,10000.0000,"mBank S.A., organizační složka",28,Muž,1,109,78,0,1,1250,0
66407,23000,10000.0000,"Komerční banka, a.s.",28,Muž,0,193,92,0,1,2100,0
27711,20000,8000.0000,"Česká spořitelna, a.s.",38,Žena,0,185,67,1,1,50,1
43401,23000,10000.0000,"Česká spořitelna, a.s.",25,Muž,0,217,93,0,1,550,0
72400,28000,10000.0000,"MONETA Money Bank, a.s.",44,Muž,0,31,75,0,1,150,0
75301,16500,5000.0000,"MONETA Money Bank, a.s.",19,Muž,0,193,77,0,0,300,1
25001,130000,10000.0000,Raiffeisenbank a.s.,41,Muž,1,89,32,0,1,4900,0
46001,20000,1000.0000,"mBank S.A., organizační složka",43,Muž,0,149,17,0,1,0,0
10400,37500,5000.0000,"Česká spořitelna, a.s.",33,Žena,1,82,70,0,1,4600,0
10200,26000,10000.0000,"Česká spořitelna, a.s.",48,Žena,1,37,64,1,1,3100,0
36301,40000,10000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",33,Muž,0,88,28,0,1,2500,0
38101,20000,10000.0000,"Česká spořitelna, a.s.",28,Muž,0,178,13,1,1,0,0
27308,24000,2000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",21,Muž,1,37,94,0,1,450,0
50401,20000,7000.0000,"Komerční banka, a.s.",28,Muž,0,195,89,0,1,600,0
15500,10000,1000.0000,"Česká spořitelna, a.s.",20,Žena,0,78,19,0,1,0,0
74781,30000,4000.0000,"Komerční banka, a.s.",25,Muž,1,213,45,1,1,1250,0
41181,20000,3000.0000,"Československá obchodní banka, a.s.",21,Žena,1,89,54,0,0,50,0
73801,20000,5000.0000,Air Bank a.s.,22,Muž,0,188,72,1,1,0,0
40801,27000,3000.0000,"MONETA Money Bank, a.s.",25,Muž,1,94,90,0,0,1650,0
53501,22000,10000.0000,"Česká spořitelna, a.s.",21,Muž,0,193,46,0,1,450,0
40332,18000,6000.0000,Air Bank a.s.,22,Muž,1,89,91,0,1,750,0
76701,12700,4000.0000,"Fio banka, a.s.",29,Žena,1,46,91,0,1,1900,0
33017,17000,3000.0000,"Československá obchodní banka, a.s.",26,Žena,1,46,11,1,1,1900,0
14300,52000,10000.0000,"Československá obchodní banka, a.s.",32,Muž,0,90,12,0,1,4050,0
25265,20000,5000.0000,"Československá obchodní banka, a.s.",20,Žena,1,89,94,0,0,0,1
66902,24000,2000.0000,"Československá obchodní banka, a.s.",23,Muž,1,37,84,1,1,0,0
43801,34000,5000.0000,"Komerční banka, a.s.",49,Žena,0,37,94,0,1,4750,0
73514,35000,10000.0000,"Česká spořitelna, a.s.",23,Muž,0,89,91,0,0,1050,0
50002,6911,10000.0000,"Česká spořitelna, a.s.",21,Žena,0,91,95,0,0,150,0
25101,10000,10000.0000,"Komerční banka, a.s.",23,Žena,1,46,23,0,1,0,0
76821,18000,10000.0000,Air Bank a.s.,31,Muž,1,188,86,0,1,1600,0
74705,16800,10000.0000,"Česká spořitelna, a.s.",25,Muž,1,37,64,0,1,2300,0
47127,26000,7000.0000,Air Bank a.s.,19,Muž,1,89,64,1,1,500,0
25264,7100,3000.0000,"Komerční banka, a.s.",24,Žena,1,109,90,1,1,1600,0
78964,7800,10000.0000,Raiffeisenbank a.s.,22,Žena,1,95,89,1,1,800,0
53701,20000,4000.0000,"Česká spořitelna, a.s.",20,Žena,1,93,69,0,1,0,0
74221,33000,10000.0000,"MONETA Money Bank, a.s.",47,Žena,0,213,91,0,1,3950,0
39701,20000,3000.0000,"Česká spořitelna, a.s.",22,Žena,1,185,89,0,1,400,0
43004,14000,3000.0000,Raiffeisenbank a.s.,21,Žena,1,194,32,1,1,550,0
67503,22500,10000.0000,Equa bank a.s.,29,Žena,1,89,35,0,1,1600,0
66902,23000,2000.0000,"Česká spořitelna, a.s.",26,Žena,1,37,20,1,1,2600,0
79364,17000,8000.0000,"MONETA Money Bank, a.s.",27,Žena,0,79,94,0,1,1250,0
58601,18000,10000.0000,"Česká spořitelna, a.s.",24,Muž,1,78,73,1,1,1050,0
66902,20000,3000.0000,"MONETA Money Bank, a.s.",20,Žena,1,89,30,1,1,250,0
73601,15000,7000.0000,"Česká spořitelna, a.s.",19,Muž,1,78,12,1,1,500,1
73506,22000,10000.0000,Raiffeisenbank a.s.,27,Muž,0,88,88,1,1,550,0
16000,15000,10000.0000,"mBank S.A., organizační složka",24,Žena,0,78,67,0,1,0,0
38101,35000,1000.0000,Air Bank a.s.,38,Muž,0,194,77,0,1,850,0
62500,18500,10000.0000,"Komerční banka, a.s.",41,Muž,1,194,93,0,1,50,0
28002,12000,4000.0000,"Česká spořitelna, a.s.",20,Žena,1,94,25,1,1,50,0
12000,47000,10000.0000,"Česká spořitelna, a.s.",26,Muž,1,37,50,1,1,2000,0
79803,20000,5000.0000,"Komerční banka, a.s.",25,Muž,0,193,91,0,1,1450,1
69663,30000,10000.0000,Air Bank a.s.,23,Muž,1,85,92,0,0,850,0
41765,23000,5000.0000,"Komerční banka, a.s.",29,Žena,0,82,56,0,1,1900,0
51721,30000,10000.0000,"Fio banka, a.s.",33,Muž,0,37,91,0,1,2350,0
54101,18000,4000.0000,"MONETA Money Bank, a.s.",20,Žena,1,85,79,0,0,150,1
44001,35000,8000.0000,Air Bank a.s.,33,Muž,0,91,93,0,1,2950,0
62800,25000,10000.0000,"MONETA Money Bank, a.s.",26,Muž,1,37,28,1,1,1350,0
37372,22000,10000.0000,"Československá obchodní banka, a.s.",21,Muž,1,178,70,1,1,550,0
37001,20000,5000.0000,Air Bank a.s.,24,Muž,1,90,14,1,1,500,0
15900,33000,7000.0000,"Česká spořitelna, a.s.",48,Žena,0,193,14,0,2,2200,0
43001,25000,8000.0000,"MONETA Money Bank, a.s.",28,Muž,1,37,90,0,1,2150,0
59101,28000,10000.0000,Air Bank a.s.,39,Muž,0,193,50,0,1,1400,0
59263,25000,10000.0000,"Česká spořitelna, a.s.",42,Muž,0,109,93,1,1,2600,0
46010,10000,4000.0000,"MONETA Money Bank, a.s.",18,Muž,1,37,90,0,1,0,0
47001,17500,2000.0000,,28,Muž,1,46,74,1,0,1900,1
78901,10000,2000.0000,"Československá obchodní banka, a.s.",19,Muž,0,89,36,0,1,0,0
25721,22000,10000.0000,"Česká spořitelna, a.s.",40,Žena,1,46,43,0,1,3200,0
38291,15000,6000.0000,"Československá obchodní banka, a.s.",22,Muž,1,37,20,1,0,750,0
73961,25000,10000.0000,"Československá obchodní banka, a.s.",42,Muž,0,81,93,0,1,3650,0
73601,15000,1000.0000,Equa bank a.s.,23,Žena,1,88,77,0,1,250,0
74101,27000,3000.0000,"MONETA Money Bank, a.s.",25,Muž,1,217,87,1,1,50,0
77900,20000,1000.0000,"mBank S.A., organizační složka",20,Muž,1,46,80,1,1,100,0
28921,30000,10000.0000,Air Bank a.s.,30,Muž,0,109,82,0,1,2850,0
69501,30000,5000.0000,"Československá obchodní banka, a.s.",26,Muž,1,31,92,0,1,2200,0
73601,25000,10000.0000,"Fio banka, a.s.",37,Muž,1,89,88,1,1,1750,0
73801,20000,6000.0000,"MONETA Money Bank, a.s.",31,Muž,1,86,85,1,1,0,0
58001,18000,10000.0000,"MONETA Money Bank, a.s.",31,Muž,0,89,23,1,1,2300,0
70200,21000,10000.0000,Equa bank a.s.,31,Muž,1,46,95,0,1,100,0
11800,30000,10000.0000,"mBank S.A., organizační složka",45,Muž,0,90,54,1,1,3600,1
54351,25000,10000.0000,"Česká spořitelna, a.s.",24,Žena,1,37,89,0,2,1400,0
74221,17000,2000.0000,Air Bank a.s.,18,Muž,1,37,59,0,1,50,1
78316,18000,10000.0000,Air Bank a.s.,35,Žena,1,217,7,1,1,4550,0
78349,22000,8000.0000,"Československá obchodní banka, a.s.",41,Žena,1,46,82,1,3,4000,0
67921,16500,10000.0000,"mBank S.A., organizační složka",22,Žena,0,46,17,0,1,0,0
13000,35000,8000.0000,"Komerční banka, a.s.",39,Muž,0,95,23,0,1,1300,0
31200,26000,6000.0000,"Česká spořitelna, a.s.",38,Muž,0,178,38,0,1,0,0
16300,20000,3000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",59,Žena,1,89,34,0,1,4650,0
75612,7450,10000.0000,"MONETA Money Bank, a.s.",23,Žena,1,217,87,1,1,950,0
37853,7100,2000.0000,Waldviertler Sparkasse Bank AG,32,Žena,1,178,24,0,1,4250,0
79821,32000,6000.0000,"Československá obchodní banka, a.s.",22,Muž,0,37,30,0,1,900,0
39301,17000,7000.0000,"Československá obchodní banka, a.s.",45,Muž,0,37,86,0,1,5700,0
10300,35000,10000.0000,Raiffeisenbank a.s.,42,Žena,0,185,94,0,1,1750,0
79326,12000,3000.0000,"Komerční banka, a.s.",22,Žena,1,46,22,1,1,850,0
70030,16000,3000.0000,Equa bank a.s.,20,Žena,1,37,50,0,1,150,0
69141,35000,10000.0000,"MONETA Money Bank, a.s.",33,Muž,0,81,89,0,1,3100,0
58251,18000,2000.0000,"Česká spořitelna, a.s.",25,Žena,1,37,91,0,1,0,0
74221,32000,8000.0000,"Československá obchodní banka, a.s.",44,Muž,0,88,93,0,1,3850,0
19000,50000,8000.0000,Raiffeisenbank a.s.,22,Muž,1,37,40,1,3,1300,1
66408,21000,4000.0000,"Česká spořitelna, a.s.",29,Žena,1,85,45,0,1,3100,0
38601,28000,10000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",39,Muž,0,46,75,1,1,1500,0
37001,28000,10000.0000,Raiffeisenbank a.s.,61,Žena,0,46,20,0,1,1750,1
56161,20000,2000.0000,"MONETA Money Bank, a.s.",24,Muž,1,37,25,0,1,1450,0
76361,20000,8000.0000,"Česká spořitelna, a.s.",38,Žena,1,37,85,0,1,43550,0
10000,27000,5000.0000,Raiffeisenbank a.s.,20,Muž,1,37,74,1,1,0,1
46010,26000,2000.0000,,36,Žena,1,81,20,1,1,750,0
27601,20000,10000.0000,"Československá obchodní banka, a.s.",26,Žena,1,37,89,1,1,1400,1
25722,17000,10000.0000,"Komerční banka, a.s.",21,Žena,1,37,27,1,1,50,0
41801,26000,2000.0000,"Česká spořitelna, a.s.",33,Muž,1,37,25,0,0,1900,0
40001,24000,8000.0000,"Komerční banka, a.s.",27,Muž,1,46,20,1,0,1650,0
50003,21000,10000.0000,Air Bank a.s.,25,Muž,1,89,24,1,0,750,0
30100,23000,3000.0000,"Česká spořitelna, a.s.",47,Žena,1,194,91,0,0,4750,0
73801,170000,5000.0000,Raiffeisenbank a.s.,21,Žena,1,77,72,0,1,800,0
76321,24000,10000.0000,Air Bank a.s.,32,Muž,0,86,37,0,1,0,0
69176,17500,3000.0000,Equa bank a.s.,18,Muž,1,185,87,0,1,50,0
33801,19840,6000.0000,"Československá obchodní banka, a.s.",31,Muž,1,77,32,0,1,2900,0
37312,17000,10000.0000,"Česká spořitelna, a.s.",22,Muž,1,37,78,1,5,550,0
71600,20000,10000.0000,"Československá obchodní banka, a.s.",24,Muž,0,194,94,0,1,350,0
13000,36000,5000.0000,,39,Muž,0,89,93,0,1,2350,0
39181,9600,4000.0000,Equa bank a.s.,39,Žena,0,178,50,0,1,4200,0
14000,40000,4000.0000,"Fio banka, a.s.",29,Muž,0,90,92,0,1,2050,0
18000,17000,10000.0000,"Komerční banka, a.s.",39,Žena,0,193,71,0,1,5000,0
39804,12500,10000.0000,"Fio banka, a.s.",30,Muž,1,46,58,1,1,1950,0
35751,14000,2000.0000,"Komerční banka, a.s.",23,Žena,1,194,39,0,1,50,0
33144,50000,8000.0000,"Československá obchodní banka, a.s.",25,Muž,1,85,78,1,1,550,0
67521,23000,3000.0000,"Fio banka, a.s.",25,Muž,1,37,25,0,1,0,0
41301,25000,6000.0000,"Československá obchodní banka, a.s.",50,Muž,0,37,85,1,0,3400,0
70030,22000,10000.0000,"Československá obchodní banka, a.s.",33,Žena,1,37,36,0,1,2950,0
73601,7000,10000.0000,Equa bank a.s.,20,Muž,0,78,77,0,0,350,0
68341,25000,10000.0000,"Československá obchodní banka, a.s.",38,Muž,0,212,94,0,1,4500,0
27711,40000,10000.0000,"Komerční banka, a.s.",46,Muž,0,84,91,0,1,2150,0
58601,25000,7000.0000,"Česká spořitelna, a.s.",40,Muž,0,95,89,0,1,3850,0
77900,16000,5000.0000,"Komerční banka, a.s.",32,Muž,1,217,30,0,1,3900,0
78324,29850,10000.0000,Air Bank a.s.,25,Muž,1,46,8,1,0,1050,0
26223,13600,10000.0000,"Komerční banka, a.s.",28,Žena,0,89,83,1,0,2500,0
62700,18000,10000.0000,"Československá obchodní banka, a.s.",29,Muž,0,78,24,1,1,0,0
53003,14500,1000.0000,"Československá obchodní banka, a.s.",27,Žena,1,37,50,0,1,1300,0
56124,10600,3000.0000,"Česká spořitelna, a.s.",25,Žena,1,82,20,1,1,1100,0
77900,28000,10000.0000,Air Bank a.s.,25,Žena,1,94,50,0,1,1200,0
43111,19000,3000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",23,Muž,0,37,20,1,0,0,1
38451,8877,5000.0000,"MONETA Money Bank, a.s.",25,Žena,0,89,36,1,1,400,0
50752,18000,10000.0000,"MONETA Money Bank, a.s.",24,Žena,1,77,28,0,6,1550,0
35601,31000,3000.0000,"Komerční banka, a.s.",21,Žena,0,185,23,1,1,350,0
76001,17000,2000.0000,"Československá obchodní banka, a.s.",50,Žena,0,193,87,1,0,3650,0
73553,7700,2000.0000,"Fio banka, a.s.",26,Žena,0,193,91,0,1,500,0
78962,19000,2000.0000,Raiffeisenbank a.s.,21,Muž,0,78,94,0,0,250,0
70800,21500,7000.0000,"Komerční banka, a.s.",24,Muž,1,93,91,1,1,950,0
67542,17407,10000.0000,"Komerční banka, a.s.",21,Muž,0,178,80,1,1,200,1
51741,20000,10000.0000,Air Bank a.s.,32,Žena,1,82,36,1,1,2600,0
79065,22000,10000.0000,"MONETA Money Bank, a.s.",23,Muž,1,185,8,1,1,1600,0
55001,36000,4000.0000,"MONETA Money Bank, a.s.",34,Žena,1,37,34,0,0,0,0
14900,5200,10000.0000,Air Bank a.s.,37,Žena,1,88,31,0,1,1450,0
47201,22000,10000.0000,"Česká spořitelna, a.s.",22,Muž,1,37,80,1,1,400,0
74731,24000,4000.0000,Equa bank a.s.,26,Muž,1,46,93,0,0,2750,0
74719,17000,10000.0000,"Československá obchodní banka, a.s.",45,Muž,1,31,92,0,1,900,0
68601,26200,10000.0000,"Fio banka, a.s.",27,Muž,0,109,80,0,1,850,1
74254,21000,10000.0000,"MONETA Money Bank, a.s.",29,Žena,1,88,94,0,5,2450,0
66483,13500,5000.0000,"MONETA Money Bank, a.s.",61,Žena,1,88,83,1,1,4250,0
36001,14000,10000.0000,Equa bank a.s.,65,Žena,1,217,24,0,0,1100,1
60200,22000,6000.0000,"Československá obchodní banka, a.s.",20,Žena,1,46,32,0,0,0,0
25708,21000,10000.0000,"Československá obchodní banka, a.s.",20,Muž,1,94,91,0,1,50,0
59213,15000,10000.0000,"MONETA Money Bank, a.s.",35,Žena,1,37,75,0,1,2950,0
77900,16000,10000.0000,"Česká spořitelna, a.s.",33,Muž,0,109,43,0,1,3000,0
78701,23000,5000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",19,Žena,1,37,84,1,1,350,0
73514,15621,10000.0000,"Československá obchodní banka, a.s.",25,Žena,1,193,38,0,0,900,0
40777,24000,4000.0000,Air Bank a.s.,20,Muž,1,193,80,1,0,650,0
74221,21500,10000.0000,"Česká spořitelna, a.s.",21,Žena,1,37,86,0,1,900,0
53003,17000,4000.0000,Equa bank a.s.,24,Žena,1,37,89,0,1,350,0
15200,35000,6000.0000,"Česká spořitelna, a.s.",41,Žena,0,91,95,0,1,5500,0
74901,16000,3000.0000,"Česká spořitelna, a.s.",20,Muž,1,85,42,1,0,50,0
43001,14300,2000.0000,"Československá obchodní banka, a.s.",20,Žena,1,46,88,1,1,200,0
25001,30000,5000.0000,"Komerční banka, a.s.",22,Muž,1,37,94,0,1,750,0
41002,22500,4000.0000,Equa bank a.s.,25,Žena,1,31,95,0,1,1100,0
31800,25000,3000.0000,"Česká spořitelna, a.s.",24,Muž,1,46,93,0,1,400,0
78820,14000,2000.0000,Air Bank a.s.,20,Muž,0,83,89,1,1,0,0
73533,19500,5000.0000,Air Bank a.s.,24,Muž,1,46,15,1,3,2200,0
75701,20000,5000.0000,"Komerční banka, a.s.",26,Žena,1,62,89,0,1,200,1
74705,7300,1000.0000,Equa bank a.s.,27,Žena,0,37,38,0,1,1050,0
78336,16000,10000.0000,Air Bank a.s.,59,Žena,0,213,75,1,1,3950,0
68601,24000,3000.0000,"Fio banka, a.s.",26,Žena,1,85,95,0,2,250,0
69125,23000,3000.0000,"Československá obchodní banka, a.s.",22,Muž,1,109,19,1,0,750,0
56601,15000,3000.0000,"mBank S.A., organizační složka",21,Žena,1,37,82,0,1,500,0
63500,20000,2000.0000,"Fio banka, a.s.",21,Muž,1,176,93,0,1,750,0
60200,18000,3000.0000,"Československá obchodní banka, a.s.",30,Muž,1,37,75,0,1,1400,0
74801,23000,10000.0000,Air Bank a.s.,37,Muž,0,84,0,0,0,1150,0
10000,10000,10000.0000,"MONETA Money Bank, a.s.",31,Žena,0,194,42,0,1,1500,0
39102,27000,10000.0000,"Česká spořitelna, a.s.",73,Žena,0,193,58,0,1,3500,0
27742,80000,10000.0000,"MONETA Money Bank, a.s.",50,Muž,0,37,75,1,1,2100,0
18600,25000,8000.0000,"MONETA Money Bank, a.s.",41,Muž,1,109,37,1,1,4150,0
41712,27000,10000.0000,"Československá obchodní banka, a.s.",44,Muž,0,193,34,0,1,4350,0
53901,23000,10000.0000,"Komerční banka, a.s.",28,Muž,0,77,92,0,1,1050,0
19000,19000,10000.0000,"Česká spořitelna, a.s.",50,Žena,1,89,95,0,1,2900,0
73601,23600,2000.0000,Equa bank a.s.,45,Žena,1,85,93,0,1,1750,0
79395,25000,3000.0000,"Česká spořitelna, a.s.",25,Muž,1,89,22,1,0,0,0
46802,22000,10000.0000,Equa bank a.s.,34,Žena,0,185,45,0,1,1600,0
51801,22000,4000.0000,"Česká spořitelna, a.s.",23,Žena,1,46,95,0,3,150,0
76701,45000,10000.0000,Equa bank a.s.,24,Muž,0,89,93,0,1,250,0
78344,25000,10000.0000,"Česká spořitelna, a.s.",38,Muž,0,185,50,0,1,2150,0
27201,28000,5000.0000,"Česká spořitelna, a.s.",23,Muž,1,212,89,0,1,1050,0
46007,18000,8000.0000,"Česká spořitelna, a.s.",24,Muž,0,109,80,0,0,1250,0
78401,19000,10000.0000,"Komerční banka, a.s.",28,Muž,1,37,63,0,0,600,0
27363,19000,6000.0000,"Česká spořitelna, a.s.",28,Žena,1,90,10,1,0,1250,0
70800,22000,10000.0000,"Česká spořitelna, a.s.",27,Žena,0,89,15,1,1,1450,1
37842,18000,9000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",23,Žena,0,178,77,0,1,1400,0
30100,10000,1000.0000,"Československá obchodní banka, a.s.",19,Muž,1,37,22,0,1,0,0
75606,16000,10000.0000,"Fio banka, a.s.",59,Muž,1,89,86,0,1,4750,0
27309,22000,5000.0000,,57,Žena,0,193,87,1,1,3900,0
73801,21000,4000.0000,Raiffeisenbank a.s.,22,Muž,1,80,28,1,0,300,0
28166,25000,10000.0000,"Československá obchodní banka, a.s.",30,Muž,0,194,93,0,1,1100,0
28601,24000,10000.0000,"Česká spořitelna, a.s.",41,Žena,1,37,36,0,1,2500,0
14900,45000,10000.0000,Equa bank a.s.,39,Muž,0,88,37,0,1,3200,0
27701,13500,10000.0000,Equa bank a.s.,25,Muž,0,95,70,0,1,1250,1
27201,23400,10000.0000,"Česká spořitelna, a.s.",18,Žena,1,176,90,0,1,50,0
27053,30000,3000.0000,"Československá obchodní banka, a.s.",27,Muž,1,46,28,1,1,1500,0
70030,23500,3000.0000,Equa bank a.s.,34,Muž,1,193,92,0,1,0,0
73943,30000,10000.0000,Raiffeisenbank a.s.,43,Muž,0,188,23,0,0,4200,0
25001,8000,2000.0000,"Komerční banka, a.s.",32,Žena,0,37,92,0,1,1750,0
41501,33000,10000.0000,"Fio banka, a.s.",32,Muž,1,89,93,0,1,2000,1
73953,25000,1000.0000,Equa bank a.s.,20,Muž,0,193,91,0,1,0,0
79601,18000,10000.0000,"MONETA Money Bank, a.s.",37,Muž,0,193,20,1,1,3200,0
40502,13000,1000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",21,Žena,1,77,94,0,1,650,0
68356,22000,10000.0000,Air Bank a.s.,27,Muž,1,95,20,0,1,0,0
31200,34000,10000.0000,"Česká spořitelna, a.s.",38,Muž,1,212,90,0,1,2900,0
54221,22000,10000.0000,"Komerční banka, a.s.",33,Žena,1,91,20,0,0,2750,0
19000,32000,10000.0000,"Komerční banka, a.s.",45,Muž,0,89,14,0,1,3000,0
66491,25000,10000.0000,"Komerční banka, a.s.",20,Muž,1,212,22,1,2,450,0
43201,16000,6000.0000,"Československá obchodní banka, a.s.",21,Žena,1,194,46,1,1,750,0
35002,25000,10000.0000,"Fio banka, a.s.",24,Muž,1,94,24,1,0,1300,0
70030,29000,10000.0000,"Česká spořitelna, a.s.",75,Muž,1,78,77,0,1,0,0
14900,20000,10000.0000,"Komerční banka, a.s.",23,Muž,0,37,89,1,0,650,0
79401,17000,3000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",30,Muž,1,212,85,1,1,2000,0
27101,18000,10000.0000,"Česká spořitelna, a.s.",18,Žena,1,85,27,0,3,0,1
60200,23000,5000.0000,"MONETA Money Bank, a.s.",25,Muž,1,46,14,0,1,1300,0
10400,28000,10000.0000,"Česká spořitelna, a.s.",60,Žena,0,84,23,0,1,43550,0
51271,15000,10000.0000,"Česká spořitelna, a.s.",53,Muž,0,193,31,0,1,4250,1
73941,12600,3000.0000,Air Bank a.s.,53,Žena,1,217,19,1,1,1450,0
50771,18500,4000.0000,"Česká spořitelna, a.s.",27,Muž,0,193,75,0,0,2000,0
43401,24000,10000.0000,"Sberbank CZ, a.s.",34,Muž,0,77,84,0,1,2200,0
43401,22000,8000.0000,"Česká spořitelna, a.s.",24,Muž,1,37,18,1,2,1600,1
70030,20000,1000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",25,Muž,1,46,93,0,1,1250,0
36452,21000,10000.0000,Equa bank a.s.,28,Muž,1,37,15,0,1,1700,0
76331,50000,10000.0000,"MONETA Money Bank, a.s.",39,Muž,0,193,64,0,1,1950,0
59255,8400,5000.0000,"Československá obchodní banka, a.s.",46,Muž,0,193,38,0,2,100,0
50312,11000,1000.0000,Air Bank a.s.,21,Žena,1,37,70,0,1,200,0
50012,30000,10000.0000,"Česká spořitelna, a.s.",20,Žena,0,213,12,1,1,500,1
27302,21500,10000.0000,"Komerční banka, a.s.",38,Muž,0,194,40,0,1,2000,0
74601,29000,3000.0000,Raiffeisenbank a.s.,43,Muž,1,37,91,0,1,2100,0
17000,18900,5000.0000,"Česká spořitelna, a.s.",25,Muž,1,46,91,0,1,0,0
75701,19000,2000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",19,Žena,1,213,79,0,1,200,0
28547,16000,10000.0000,Equa bank a.s.,28,Žena,1,90,72,0,1,650,0
78501,35000,4000.0000,"Komerční banka, a.s.",32,Muž,0,89,92,0,1,3550,0
28163,10000,10000.0000,"Československá obchodní banka, a.s.",19,Muž,1,37,10,1,1,0,0
36001,25000,10000.0000,"Komerční banka, a.s.",40,Žena,0,193,12,0,1,1950,0
36401,13000,5000.0000,"Československá obchodní banka, a.s.",18,Žena,1,31,20,1,1,0,1
58812,18000,7000.0000,"Česká spořitelna, a.s.",39,Žena,1,213,36,0,1,1650,0
69165,17000,10000.0000,Air Bank a.s.,24,Muž,1,37,89,0,1,400,0
34961,27000,10000.0000,"MONETA Money Bank, a.s.",28,Muž,1,89,56,0,1,1100,0
19000,20000,10000.0000,"UniCredit Bank Czech Republic and Slovakia, a.s.",30,Žena,1,37,86,0,1,3500,0
43201,22000,4000.0000,"MONETA Money Bank, a.s.",24,Muž,1,109,75,0,1,1050,1
79201,17000,4000.0000,"Česká spořitelna, a.s.",21,Muž,1,93,88,1,1,0,0
66461,40000,10000.0000,"Česká spořitelna, a.s.",27,Žena,1,37,88,1,1,1500,0
27801,24000,10000.0000,"MONETA Money Bank, a.s.",18,Muž,1,213,55,0,1,150,0
10900,20000,4000.0000,,37,Muž,1,89,24,0,1,1800,0
25091,17000,5000.0000,"Česká spořitelna, a.s.",23,Muž,1,91,91,0,1,0,0
40721,30000,10000.0000,"Česká spořitelna, a.s.",26,Muž,0,37,95,0,1,800,1
77900,18000,10000.0000,Equa bank a.s.,23,Muž,1,188,17,0,1,1200,0
58821,21000,10000.0000,"Fio banka, a.s.",40,Žena,1,79,20,1,1,4400,0
36001,20000,10000.0000,"Česká spořitelna, a.s.",25,Žena,1,46,93,0,1,400,0
40761,18000,3000.0000,Air Bank a.s.,21,Žena,1,46,88,0,0,400,0
55101,20000,10000.0000,"Československá obchodní banka, a.s.",21,Muž,1,91,20,1,1,0,1
43401,15700,3000.0000,Air Bank a.s.,32,Žena,1,37,38,1,2,50,0
73961,20000,10000.0000,"Česká spořitelna, a.s.",71,Žena,1,89,93,0,1,3050,0
26901,18000,10000.0000,"Československá obchodní banka, a.s.",28,Žena,1,46,23,0,1,2150,0
55101,24000,3000.0000,Equa bank a.s.,24,Muž,1,37,73,0,1,800,0
76701,18000,5000.0000,"Komerční banka, a.s.",28,Muž,0,90,93,0,1,2250,0
75125,24000,1000.0000,"Fio banka, a.s.",30,Muž,1,77,90,0,1,0,0
76341,25000,10000.0000,"Komerční banka, a.s.",22,Žena,0,195,90,0,1,150,0
75123,17500,2000.0000,Air Bank a.s.,28,Žena,0,90,93,0,1,1150,0
79201,20000,10000.0000,"Komerční banka, a.s.",25,Muž,0,193,80,1,1,1200,0
25001,35000,10000.0000,Air Bank a.s.,29,Muž,1,194,65,0,1,1750,0
43401,23000,2000.0000,Air Bank a.s.,20,Muž,0,193,27,0,1,0,1
51401,10900,10000.0000,"MONETA Money Bank, a.s.",71,Žena,1,79,82,0,1,2400,0
34201,17500,10000.0000,Air Bank a.s.,32,Muž,1,89,75,0,1,100,0
69685,17000,5000.0000,"Komerční banka, a.s.",28,Žena,1,141,19,0,1,1750,0
43401,24000,8000.0000,"Česká spořitelna, a.s.",37,Muž,1,89,85,0,1,650,0
34401,40000,10000.0000,"MONETA Money Bank, a.s.",46,Muž,1,185,79,0,1,4250,0
35601,13000,1000.0000,"Česká spořitelna, a.s.",19,Žena,1,109,47,0,0,0,0
78401,17857,5000.0000,"Česká spořitelna, a.s.",31,Žena,0,82,89,0,0,3250,0
61300,22000,5000.0000,Air Bank a.s.,26,Muž,0,194,10,0,1,2300,0
46001,17500,10000.0000,"Česká spořitelna, a.s.",20,Žena,0,193,67,0,0,150,0
40007,26000,10000.0000,"Česká spořitelna, a.s.",41,Muž,1,46,82,1,1,0,1
37501,29500,3000.0000,"MONETA Money Bank, a.s.",23,Muž,0,37,90,1,1,50,1
27203,18000,4000.0000,Equa bank a.s.,22,Žena,1,88,50,1,1,650,0
79401,15000,10000.0000,"Česká spořitelna, a.s.",71,Žena,0,94,75,0,1,5250,0
66441,23000,3000.0000,"Komerční banka, a.s.",39,Muž,1,89,43,0,1,4500,0
41145,29800,5000.0000,"Československá obchodní banka, a.s.",20,Muž,1,46,47,0,1,500,0
78391,14000,10000.0000,Air Bank a.s.,29,Muž,1,37,50,1,1,550,0
