,CODE_ZIP,AMT_NET_INCOME,AMT_REQUESTED_TICKET,TEXT_BANK,NUM_AGE,TEXT_GENDER,NFLAG_MOBILEDEVICE,CODE_IP_1,NUM_LEVEN_EMAIL,NFLAG_EMAIL_NUMERAL,CNT_REJECTED,NUM_DAYS_CREDIT_HISTORY,TARGET,AGE_RANGE,SCORE,GENDER
1475,77900,23000,8000.0,"Fio banka, a.s.",24,Muž,0,217,88,0,0,200,0,18 - 29,2776.5894000000003,0
1476,71700,26000,4000.0,"Česká spořitelna, a.s.",37,Žena,1,213,25,0,1,200,0,30 - 42,1273.3043120000002,1
1477,73701,18000,12000.0,"Česká spořitelna, a.s.",24,Muž,0,193,63,1,1,0,1,18 - 29,4510.356124000001,0
1478,74401,23000,2000.0,Equa bank a.s.,25,Muž,1,89,94,0,0,1400,0,18 - 29,-859.859288,0
1479,68756,16000,1000.0,"Česká spořitelna, a.s.",30,Muž,1,79,24,0,1,3650,0,30 - 42,-3825.9425380000002,0
1480,38701,30000,10000.0,Raiffeisenbank a.s.,29,Muž,1,46,34,1,1,1650,0,30 - 42,1859.2775860000004,0
1481,54232,24000,15000.0,"MONETA Money Bank, a.s.",27,Muž,1,37,91,1,1,1200,0,18 - 29,4256.593436,0
1482,73961,19500,15000.0,"MONETA Money Bank, a.s.",30,Muž,1,81,93,0,0,900,1,30 - 42,4601.849212,0
1483,28002,22000,7000.0,"Česká spořitelna, a.s.",33,Žena,1,37,94,0,1,2300,0,30 - 42,-16.68098800000007,1
1484,78973,28500,6000.0,"Československá obchodní banka, a.s.",28,Žena,1,176,57,0,1,1100,0,18 - 29,988.9206120000003,1
1485,43401,25000,2000.0,Air Bank a.s.,29,Žena,0,193,94,0,0,1600,0,30 - 42,-1090.2328,1
1486,53002,21000,3000.0,"Fio banka, a.s.",26,Žena,1,213,57,0,1,2850,0,18 - 29,-2153.2641379999995,1
1487,27713,20000,6000.0,"mBank S.A., organizační složka",27,Muž,0,90,14,1,1,250,0,18 - 29,1967.4288740000002,0
1488,73401,24000,5000.0,"Fio banka, a.s.",36,Muž,1,86,12,0,1,350,0,30 - 42,1476.4763620000003,0
1489,56301,17000,4000.0,"Česká spořitelna, a.s.",27,Žena,1,31,95,0,3,900,0,18 - 29,467.4552120000003,1
1490,41501,99000,10000.0,"MONETA Money Bank, a.s.",24,Žena,1,37,73,1,1,550,0,18 - 29,3125.6118860000006,1
1491,69701,20000,5000.0,"mBank S.A., organizační složka",25,Muž,0,82,78,0,1,700,0,18 - 29,1073.4209,0
1492,33012,45000,6000.0,"Komerční banka, a.s.",34,Muž,0,193,91,0,1,2200,0,30 - 42,-277.5445999999997,0
1493,38501,30000,3000.0,Equa bank a.s.,37,Muž,1,78,91,0,1,4850,0,30 - 42,-4455.690138,0
1494,54701,19500,2000.0,Anonymous Bank,21,Žena,1,89,57,1,1,0,0,18 - 29,751.947036,1
1495,58001,18000,10000.0,"MONETA Money Bank, a.s.",23,Žena,1,37,82,0,1,550,0,18 - 29,3125.5037620000003,1
1496,79401,35000,15000.0,Equa bank a.s.,56,Muž,0,89,92,0,1,2250,0,56 - 68,3047.799264,0
1497,29301,23000,15000.0,"Česká spořitelna, a.s.",45,Muž,0,193,50,0,1,700,0,43 - 55,4832.094954,0
1498,33901,35000,10000.0,"Československá obchodní banka, a.s.",31,Muž,1,178,34,0,1,2050,0,30 - 42,1398.6842620000002,0
1499,70030,16500,12000.0,Air Bank a.s.,28,Žena,0,89,95,0,1,650,0,18 - 29,3761.9595500000005,1
1500,70200,19000,12000.0,"Československá obchodní banka, a.s.",23,Muž,0,193,84,1,0,1300,0,18 - 29,3013.779224000001,0
1501,53003,13000,1000.0,"MONETA Money Bank, a.s.",21,Žena,1,46,93,1,0,0,0,18 - 29,376.09303600000004,1
1502,71500,6111,2000.0,"Česká spořitelna, a.s.",21,Žena,1,213,30,1,1,0,0,18 - 29,751.947036,1
1503,54401,15000,5000.0,Equa bank a.s.,51,Žena,1,89,17,1,1,0,0,43 - 55,1879.6430900000005,1
1504,46343,12500,10000.0,Air Bank a.s.,38,Muž,0,193,72,1,1,1300,0,30 - 42,2262.0712240000003,0
1505,40340,23000,10000.0,Raiffeisenbank a.s.,45,Muž,1,109,58,0,1,2450,0,43 - 55,938.3331160000007,0
1506,33008,30000,10000.0,"Československá obchodní banka, a.s.",56,Muž,0,185,80,0,1,5600,0,56 - 68,-2688.0342859999996,0
1507,70030,30000,3000.0,Equa bank a.s.,27,Muž,1,37,73,0,1,0,0,18 - 29,1127.6929120000002,0
1508,74601,15200,2000.0,"Československá obchodní banka, a.s.",30,Žena,1,37,95,0,1,3850,0,30 - 42,-3680.3311379999996,1
1509,34101,19500,3000.0,Equa bank a.s.,20,Žena,1,212,93,0,0,50,0,18 - 29,1070.1322620000003,1
1510,79809,14000,8000.0,"Česká spořitelna, a.s.",22,Žena,1,185,22,1,1,1350,0,18 - 29,1452.9334860000001,1
1511,46602,20000,3000.0,"Československá obchodní banka, a.s.",40,Žena,0,62,91,0,1,350,1,30 - 42,724.6374500000002,1
1512,67401,15000,2000.0,Waldviertler Sparkasse Bank AG,25,Muž,0,37,84,1,1,0,0,18 - 29,751.8161240000001,0
1513,75501,16500,10000.0,"Česká spořitelna, a.s.",36,Žena,0,37,15,0,1,1250,0,30 - 42,2319.5237500000003,1
1514,73301,26000,5000.0,Equa bank a.s.,24,Muž,0,89,72,0,1,1600,0,18 - 29,37.32920000000013,0
1515,43401,26500,8000.0,"mBank S.A., organizační složka",32,Muž,0,213,89,0,1,350,0,30 - 42,2603.90745,0
1516,76901,19000,2000.0,"Československá obchodní banka, a.s.",30,Žena,1,37,94,0,1,2250,0,30 - 42,-1838.3903380000002,1
1517,15000,25000,10000.0,"Československá obchodní banka, a.s.",49,Muž,0,109,90,0,1,950,0,43 - 55,2665.0217040000007,0
1518,73601,16000,5000.0,"Česká spořitelna, a.s.",19,Muž,0,193,16,0,1,0,0,18 - 29,1879.2700000000002,0
1519,74721,25000,3000.0,Equa bank a.s.,21,Muž,0,193,92,0,1,550,0,18 - 29,494.39485000000013,0
1520,61300,12000,2000.0,Air Bank a.s.,25,Muž,1,93,82,1,1,0,0,18 - 29,751.947036,0
1521,32600,30000,2000.0,"MONETA Money Bank, a.s.",42,Žena,0,93,65,0,1,1700,0,43 - 55,-1205.220046,1
1522,37006,38000,10000.0,"Komerční banka, a.s.",43,Muž,0,193,92,0,1,4250,0,43 - 55,-1133.9811959999993,0
1523,36001,35000,6000.0,"Československá obchodní banka, a.s.",52,Žena,0,178,19,0,1,1200,0,43 - 55,873.8024540000004,1
1524,76312,25000,15000.0,"BNP Paribas Personal Finance SA, odštěpný závod",27,Muž,0,37,89,1,1,1650,1,18 - 29,3738.416674000001,0
1525,51301,50000,15000.0,"Československá obchodní banka, a.s.",33,Muž,0,217,58,0,1,1750,0,30 - 42,3623.1872500000004,0
1526,73801,14000,5000.0,Air Bank a.s.,26,Žena,0,86,73,1,2,400,0,18 - 29,1418.8929240000002,1
1527,78322,17000,2000.0,"Fio banka, a.s.",21,Žena,0,185,94,0,1,150,0,18 - 29,579.02605,1
1528,53901,33000,10000.0,"Komerční banka, a.s.",28,Muž,1,37,54,0,1,1350,0,18 - 29,2204.533362,0
1529,46601,8100,5000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",18,Žena,0,193,93,0,1,0,1,18 - 29,1879.2700000000002,1
1530,74721,18000,15000.0,"Česká spořitelna, a.s.",47,Žena,1,88,94,0,1,2050,0,43 - 55,3278.088316,1
1531,41501,45000,10000.0,Air Bank a.s.,47,Žena,0,193,20,0,1,650,0,43 - 55,3010.3856040000005,1
1532,70030,23000,2000.0,"Česká spořitelna, a.s.",21,Žena,1,89,88,0,1,0,0,18 - 29,751.838912,1
1533,28911,34071,15000.0,"Česká spořitelna, a.s.",53,Žena,0,194,25,1,1,4300,0,43 - 55,687.8362780000007,1
1534,27752,12000,7000.0,"MONETA Money Bank, a.s.",75,Žena,0,217,93,0,1,1900,0,69 - 84,443.6732999999999,1
1535,70200,15000,15000.0,"Česká spořitelna, a.s.",18,Žena,1,109,25,1,1,0,0,18 - 29,5638.049036,1
1536,68801,30000,15000.0,"Komerční banka, a.s.",33,Muž,1,37,39,1,1,1750,0,30 - 42,3623.4262860000003,0
1537,27201,35000,15000.0,Equa bank a.s.,36,Žena,0,213,32,1,1,2850,0,30 - 42,2356.9610740000007,1
1538,10100,20000,5000.0,Air Bank a.s.,19,Muž,1,86,34,1,1,0,1,18 - 29,1879.5090360000004,0
1539,25101,35000,15000.0,"MONETA Money Bank, a.s.",30,Muž,0,185,38,0,1,2750,0,30 - 42,2471.97425,0
1540,41705,35000,15000.0,Raiffeisenbank a.s.,45,Žena,1,91,93,0,1,3650,0,43 - 55,1436.147516,1
1541,54922,20000,10000.0,"Česká spořitelna, a.s.",38,Žena,1,89,39,0,0,2200,0,30 - 42,1226.0023120000005,1
1542,28932,15000,1000.0,"Česká spořitelna, a.s.",19,Muž,1,46,0,1,1,0,0,18 - 29,376.09303600000004,0
1543,53353,18535,5000.0,Air Bank a.s.,29,Žena,1,37,36,1,0,1450,0,30 - 42,210.2501860000002,1
1544,19000,30000,15000.0,Air Bank a.s.,43,Muž,1,212,67,0,1,0,0,43 - 55,5638.074966,0
1545,47107,30000,9000.0,"MONETA Money Bank, a.s.",30,Muž,0,193,24,0,1,3000,0,30 - 42,-70.95299999999997,0
1546,46601,28500,15000.0,"Fio banka, a.s.",44,Žena,0,94,93,0,0,4250,0,43 - 55,745.2888040000007,1
1547,27751,16000,3000.0,"Česká spořitelna, a.s.",19,Žena,0,193,95,0,1,600,0,18 - 29,436.8342000000001,1
1548,40747,14389,3000.0,"MONETA Money Bank, a.s.",19,Žena,1,37,89,0,1,450,0,18 - 29,609.6470620000002,1
1549,41113,30000,15000.0,"mBank S.A., organizační složka",23,Muž,1,37,38,1,1,800,1,18 - 29,4717.078636,0
1550,18200,32000,15000.0,"Česká spořitelna, a.s.",24,Muž,1,78,82,1,1,1500,0,18 - 29,3911.2295360000003,0
1551,78301,16000,7000.0,"Česká spořitelna, a.s.",23,Žena,1,37,93,0,1,200,0,18 - 29,2400.866312,1
1552,41742,21000,15000.0,"Česká spořitelna, a.s.",47,Muž,0,89,50,1,1,1100,0,43 - 55,4371.717878000001,0
1553,33441,24000,10000.0,"Československá obchodní banka, a.s.",25,Žena,0,194,32,0,1,2150,0,18 - 29,1283.4320500000003,1
1554,68401,17000,5000.0,"Komerční banka, a.s.",33,Žena,1,195,30,0,0,4550,0,30 - 42,-3358.618238,1
1555,27379,12500,2000.0,"Česká spořitelna, a.s.",34,Muž,1,78,75,0,1,1450,0,30 - 42,-917.4199380000001,0
1556,26901,25000,8000.0,Air Bank a.s.,32,Muž,0,46,10,1,1,2450,0,30 - 42,186.4682740000003,0
1557,19800,50000,10000.0,Raiffeisenbank a.s.,40,Muž,0,89,34,0,1,2300,0,30 - 42,1110.7501000000002,0
1558,35002,26000,4000.0,"MONETA Money Bank, a.s.",30,Žena,0,109,72,0,1,2400,0,30 - 42,-1259.4951999999998,1
1559,40801,14500,15000.0,"Československá obchodní banka, a.s.",30,Žena,1,85,12,1,1,2650,0,30 - 42,2587.3345860000004,1
1560,70800,20000,15000.0,"Komerční banka, a.s.",32,Žena,1,37,28,1,1,2250,0,30 - 42,3047.819786,1
1561,41201,16500,15000.0,"Československá obchodní banka, a.s.",42,Žena,1,93,67,0,1,2700,0,43 - 55,2529.799866,1
1562,33027,18000,3000.0,Air Bank a.s.,21,Muž,0,46,25,1,1,0,0,18 - 29,1127.6701240000002,0
1563,28601,20000,5000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",25,Muž,1,37,93,1,1,850,0,18 - 29,900.9779860000003,0
1564,31800,30000,5000.0,Raiffeisenbank a.s.,26,Žena,1,37,91,0,1,1950,0,18 - 29,-365.46443799999975,1
1565,76701,16000,1000.0,"Fio banka, a.s.",28,Muž,1,185,13,0,1,550,0,18 - 29,-257.1822379999999,0
1566,51253,22000,3000.0,"Komerční banka, a.s.",22,Muž,0,37,93,0,1,350,0,18 - 29,724.6374500000002,0
1567,67140,22100,15000.0,"MONETA Money Bank, a.s.",22,Žena,0,88,95,0,2,750,0,18 - 29,4774.400250000001,1
1568,78701,20000,15000.0,"Česká spořitelna, a.s.",41,Muž,1,89,63,0,0,2350,0,30 - 42,2932.590362,0
1569,29471,25000,6000.0,Equa bank a.s.,25,Žena,1,194,72,0,1,1350,0,18 - 29,701.1173620000002,1
1570,14900,23000,10000.0,Air Bank a.s.,45,Žena,0,217,92,0,1,200,0,43 - 55,3528.4314540000005,1
1571,33601,19000,4000.0,"Komerční banka, a.s.",21,Muž,0,109,78,1,1,650,0,18 - 29,755.2356740000002,0
1572,66902,6000,2000.0,"Československá obchodní banka, a.s.",18,Žena,1,109,25,1,1,0,0,18 - 29,751.947036,1
1573,19000,26000,3000.0,"mBank S.A., organizační složka",47,Žena,1,86,28,1,1,4650,0,43 - 55,-4225.20536,1
1574,40502,20000,10000.0,"MONETA Money Bank, a.s.",33,Žena,1,86,8,1,1,2600,0,30 - 42,765.6252360000003,1
1575,50012,38000,10000.0,"MONETA Money Bank, a.s.",32,Muž,1,46,93,0,1,1500,1,30 - 42,2031.8514120000004,0
1576,70800,30000,8000.0,"Česká spořitelna, a.s.",25,Muž,1,193,20,0,0,200,0,18 - 29,2776.7203120000004,0
1577,19800,27000,5000.0,Air Bank a.s.,43,Muž,0,109,20,1,1,2900,0,43 - 55,-1459.005522,0
1578,14100,21500,10000.0,"Komerční banka, a.s.",28,Muž,1,89,78,1,1,250,0,18 - 29,3470.9757860000004,0
1579,47001,24500,2000.0,"MONETA Money Bank, a.s.",21,Muž,1,46,92,0,0,1200,0,18 - 29,-629.616688,0
1580,70800,22000,5000.0,"Česká spořitelna, a.s.",33,Žena,1,89,73,0,0,1900,0,30 - 42,-307.90378799999985,1
1581,37363,16000,7000.0,"Československá obchodní banka, a.s.",43,Žena,0,178,39,0,1,400,0,43 - 55,2170.626854,1
1582,68762,25000,10000.0,"Česká spořitelna, a.s.",39,Muž,0,81,89,0,1,6400,0,30 - 42,-3609.2232,0
1583,73994,15500,3000.0,"Československá obchodní banka, a.s.",44,Muž,1,37,84,1,1,0,0,43 - 55,1127.9350900000004,0
1584,46311,23000,5000.0,"MONETA Money Bank, a.s.",25,Muž,1,37,72,1,2,1850,0,18 - 29,-250.23501399999986,0
1585,67904,35000,10000.0,Equa bank a.s.,21,Muž,0,95,50,0,1,0,0,18 - 29,3758.5400000000004,0
1586,46001,10000,1000.0,"Komerční banka, a.s.",26,Žena,1,109,22,0,1,850,0,18 - 29,-602.5461379999999,1
1587,10600,20000,2000.0,"Česká spořitelna, a.s.",32,Muž,0,134,82,0,1,2350,0,30 - 42,-1953.64255,0
1588,79601,41000,10000.0,Raiffeisenbank a.s.,49,Muž,0,46,84,0,1,4750,0,43 - 55,-1709.587696,0
1589,66484,22000,3000.0,"MONETA Money Bank, a.s.",23,Muž,1,89,50,0,1,400,0,18 - 29,667.2077120000001,0
1590,74718,18500,15000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",18,Muž,0,193,34,0,2,100,1,18 - 29,5522.688700000001,0
1591,69127,20000,3000.0,Air Bank a.s.,24,Muž,1,193,75,1,1,550,0,18 - 29,494.6338860000003,0
1592,74101,30000,10000.0,"Komerční banka, a.s.",29,Muž,0,94,91,0,1,2450,0,30 - 42,938.0681500000005,0
1593,55001,19152,10000.0,"Česká spořitelna, a.s.",21,Žena,1,185,74,0,1,0,0,18 - 29,3758.6709120000005,1
1594,79201,20000,3000.0,"Fio banka, a.s.",19,Žena,1,93,25,1,2,0,0,18 - 29,1127.8010360000003,1
1595,27061,22000,7000.0,Air Bank a.s.,21,Muž,1,185,70,1,1,0,0,18 - 29,2631.217036,0
1596,69614,25000,5000.0,"MONETA Money Bank, a.s.",42,Žena,1,89,22,1,1,0,0,43 - 55,1879.6430900000005,1
1597,13000,20000,2000.0,Equa bank a.s.,41,Žena,0,78,14,0,1,0,0,30 - 42,751.7080000000001,1
1598,35735,13023,15000.0,"Československá obchodní banka, a.s.",20,Žena,1,37,79,0,1,0,0,18 - 29,5637.940912,1
1599,50781,15000,15000.0,"Československá obchodní banka, a.s.",19,Žena,1,213,55,1,1,0,0,18 - 29,5638.049036,1
1600,53002,33000,10000.0,"Česká spořitelna, a.s.",20,Muž,1,46,87,0,1,0,0,18 - 29,3758.6709120000005,0
1601,70030,18000,10000.0,"mBank S.A., organizační složka",22,Muž,1,89,84,0,3,0,0,18 - 29,3758.6709120000005,0
1602,33444,19000,12000.0,"mBank S.A., organizační složka",23,Žena,1,90,95,0,1,1000,0,18 - 29,3359.1659120000004,1
1603,50321,26000,9000.0,"Česká spořitelna, a.s.",26,Žena,1,46,94,0,1,0,0,18 - 29,3382.8169120000002,1
1604,62500,28000,15000.0,"Česká spořitelna, a.s.",43,Muž,0,94,93,0,1,1750,0,43 - 55,3623.3213040000005,0
1605,46311,45000,15000.0,"Česká spořitelna, a.s.",36,Muž,0,194,91,0,4,1850,0,30 - 42,3508.06595,0
1606,38101,30000,15000.0,"MONETA Money Bank, a.s.",33,Muž,1,178,91,1,1,1850,0,30 - 42,3508.304986,0
1607,58851,21000,5000.0,"Česká spořitelna, a.s.",21,Muž,1,78,91,0,1,350,0,18 - 29,1476.4763620000003,0
1608,73601,16000,15000.0,"Česká spořitelna, a.s.",29,Žena,1,193,34,0,1,4100,0,30 - 42,917.9676119999995,1
1609,54233,13000,3000.0,"Československá obchodní banka, a.s.",24,Muž,1,31,93,0,0,0,0,18 - 29,1127.6929120000002,0
1610,33901,32000,5000.0,"Československá obchodní banka, a.s.",39,Žena,1,109,67,0,1,1700,0,30 - 42,-77.66118799999981,1
1611,14200,32000,8000.0,Air Bank a.s.,27,Muž,1,37,75,0,2,1900,0,18 - 29,819.6582120000003,0
1612,68801,10000,6000.0,"Česká spořitelna, a.s.",18,Muž,1,85,86,1,1,0,1,18 - 29,2255.363036,0
1613,68351,16187,10000.0,Air Bank a.s.,69,Muž,0,82,90,0,1,1350,0,69 - 84,2204.4024500000005,0
1614,56002,16000,15000.0,"Československá obchodní banka, a.s.",21,Žena,1,89,70,1,1,1100,0,18 - 29,4371.714736,1
1615,19600,23000,3000.0,"mBank S.A., organizační složka",40,Žena,1,46,93,0,1,750,0,30 - 42,264.2831620000002,1
1616,60200,21000,5000.0,"Komerční banka, a.s.",36,Muž,0,178,27,0,1,650,0,30 - 42,1130.9815500000002,0
1617,43401,23000,2000.0,"Fio banka, a.s.",38,Žena,1,89,63,0,1,2150,0,30 - 42,-1723.269038,1
1618,73514,13000,3000.0,"Československá obchodní banka, a.s.",23,Žena,1,194,73,0,0,0,0,18 - 29,1127.6929120000002,1
1619,73961,15000,3000.0,"Komerční banka, a.s.",26,Žena,1,77,12,0,0,50,0,18 - 29,1070.1322620000003,1
1620,14100,17000,10000.0,"Česká spořitelna, a.s.",29,Žena,0,194,36,0,1,3350,0,30 - 42,-98.02354999999989,1
1621,46401,19100,5000.0,"MONETA Money Bank, a.s.",32,Žena,1,37,55,1,0,1500,1,30 - 42,152.68953600000032,1
1622,54101,13500,1000.0,Equa bank a.s.,22,Žena,1,194,14,1,1,700,0,18 - 29,-429.756064,1
1623,50301,55000,15000.0,Air Bank a.s.,21,Muž,1,78,94,0,1,50,0,18 - 29,5580.380262,0
1624,64300,17600,15000.0,Air Bank a.s.,32,Žena,1,176,70,1,1,100,0,30 - 42,5522.927736000001,1
1625,19800,25000,6000.0,Raiffeisenbank a.s.,18,Muž,1,37,42,1,1,0,0,18 - 29,2255.363036,0
1626,14000,34000,10000.0,Raiffeisenbank a.s.,52,Muž,1,78,60,0,1,0,1,43 - 55,3758.8049660000006,0
1627,46362,24000,4000.0,Equa bank a.s.,20,Muž,1,37,38,1,1,150,0,18 - 29,1330.9730860000004,0
1628,43101,33000,10000.0,"Československá obchodní banka, a.s.",32,Muž,0,195,73,0,1,3800,0,30 - 42,-616.0693999999999,0
1629,38473,7600,6000.0,"Komerční banka, a.s.",28,Žena,1,178,23,0,0,800,0,18 - 29,1334.2845120000002,1
1630,74245,18000,3000.0,"UniCredit Bank Czech Republic and Slovakia, a.s.",25,Muž,1,213,82,1,0,1250,0,18 - 29,-311.21521399999983,0
1631,50601,30000,8000.0,"Československá obchodní banka, a.s.",26,Muž,1,37,93,0,1,800,0,18 - 29,2085.9925120000003,0
1632,18000,26500,15000.0,"BNP Paribas Personal Finance SA, odštěpný závod",52,Žena,1,194,94,0,1,2100,0,43 - 55,3220.527666,1
1633,41201,28000,10000.0,"Česká spořitelna, a.s.",19,Muž,0,193,75,0,0,400,0,18 - 29,3298.0548000000003,0
1634,73571,24000,10000.0,"Československá obchodní banka, a.s.",42,Muž,1,78,93,0,1,1850,0,43 - 55,1629.0609160000004,0
1635,76310,16000,15000.0,"MONETA Money Bank, a.s.",35,Muž,0,85,34,0,1,2550,0,30 - 42,2702.2168500000002,0
1636,75119,14000,1000.0,"Česká spořitelna, a.s.",22,Žena,1,37,93,1,1,1300,0,18 - 29,-1120.483864,1
1637,74705,19000,2000.0,Raiffeisenbank a.s.,30,Žena,1,37,95,0,1,4200,0,30 - 42,-4083.255688,1
1638,13000,40000,10000.0,Air Bank a.s.,50,Muž,0,89,92,0,1,3100,0,43 - 55,189.9137540000006,0
1639,73991,30000,6000.0,"Česká spořitelna, a.s.",29,Muž,0,78,95,0,1,2450,0,30 - 42,-565.3478499999997,0
1640,74221,23000,10000.0,"Česká spořitelna, a.s.",24,Žena,1,213,87,1,1,1350,0,18 - 29,2204.6414860000004,1
1641,78396,15000,7000.0,"Československá obchodní banka, a.s.",54,Žena,0,194,85,1,1,0,0,43 - 55,2631.220178,1
1642,36221,17000,2000.0,"Komerční banka, a.s.",25,Muž,0,193,56,0,1,2000,0,18 - 29,-1550.7179999999998,0
1643,47301,31000,10000.0,"Česká spořitelna, a.s.",25,Muž,0,89,50,0,1,0,1,18 - 29,3758.5400000000004,0
1644,29001,50000,10000.0,"Komerční banka, a.s.",27,Muž,1,90,64,0,1,800,0,18 - 29,2837.7005120000003,0
1645,38402,25000,2000.0,"Česká spořitelna, a.s.",22,Muž,0,178,25,0,1,0,0,18 - 29,751.7080000000001,0
1646,75002,17000,5000.0,"Česká spořitelna, a.s.",20,Žena,0,193,65,0,1,250,0,18 - 29,1591.4667500000003,1
1647,43003,21000,10000.0,"Česká spořitelna, a.s.",24,Žena,1,86,95,0,0,50,0,18 - 29,3701.1102620000006,1
1648,54941,19000,3000.0,"Česká spořitelna, a.s.",32,Žena,1,31,74,0,1,2400,0,30 - 42,-1635.2182879999998,1
1649,69152,23000,5000.0,"Česká spořitelna, a.s.",48,Žena,0,89,20,0,1,3850,0,43 - 55,-2552.765995999999,1
1650,46014,18000,8000.0,"Česká spořitelna, a.s.",49,Žena,0,217,50,0,1,2900,1,43 - 55,-331.5516459999999,1
1651,75101,20000,5000.0,"MONETA Money Bank, a.s.",18,Žena,1,37,64,0,2,0,0,18 - 29,1879.4009120000003,1
1652,39003,10000,5000.0,"Fio banka, a.s.",21,Muž,0,85,78,0,1,0,0,18 - 29,1879.2700000000002,0
1653,77900,23500,6000.0,Air Bank a.s.,40,Muž,0,94,45,0,1,2700,0,30 - 42,-853.1511,0
1654,33026,16000,3000.0,Air Bank a.s.,22,Žena,1,46,58,0,1,250,0,18 - 29,839.8896620000003,1
1655,78901,24000,10000.0,"MONETA Money Bank, a.s.",42,Muž,1,89,58,1,1,0,1,43 - 55,3758.9130900000005,0
1656,26724,9000,3000.0,"MONETA Money Bank, a.s.",39,Žena,1,37,43,0,1,0,0,30 - 42,1127.6929120000002,1
1657,34561,25000,2000.0,Raiffeisenbank a.s.,22,Muž,1,213,94,0,1,0,0,18 - 29,751.838912,0
1658,67801,13500,10000.0,"Česká spořitelna, a.s.",21,Žena,1,213,69,0,2,0,0,18 - 29,3758.6709120000005,1
1659,57201,32000,15000.0,"Československá obchodní banka, a.s.",29,Muž,0,109,31,0,1,0,0,30 - 42,5637.81,0
1660,39001,23400,15000.0,"MONETA Money Bank, a.s.",36,Muž,0,37,64,0,1,0,1,30 - 42,5637.81,0
1661,53009,18500,8000.0,"Československá obchodní banka, a.s.",30,Muž,0,77,9,0,1,0,0,30 - 42,3006.8320000000003,0
1662,14300,18000,15000.0,"Česká spořitelna, a.s.",42,Muž,1,90,28,1,1,0,0,43 - 55,5638.18309,0
1663,46331,23500,10000.0,"Česká spořitelna, a.s.",31,Žena,1,185,91,0,1,0,0,30 - 42,3758.6709120000005,1
1664,79858,32000,10000.0,"Česká spořitelna, a.s.",31,Muž,1,37,15,0,1,0,0,30 - 42,3758.6709120000005,0
1665,40711,18000,5000.0,"Česká spořitelna, a.s.",23,Muž,1,37,84,0,1,0,0,18 - 29,1879.4009120000003,0
1666,50009,18000,5000.0,"Česká spořitelna, a.s.",21,Žena,1,89,89,0,1,0,0,18 - 29,1879.4009120000003,1
1667,54401,20000,7000.0,"Komerční banka, a.s.",18,Žena,0,94,34,1,1,0,0,18 - 29,2631.086124,1
1668,37003,13000,5000.0,Air Bank a.s.,19,Muž,1,188,54,0,1,0,1,18 - 29,1879.4009120000003,0
1669,35002,20000,4000.0,"Česká spořitelna, a.s.",21,Žena,1,82,93,0,1,0,0,18 - 29,1503.5469120000002,1
1670,70800,19000,8000.0,Air Bank a.s.,28,Muž,1,89,10,1,1,0,1,18 - 29,3007.0710360000003,0
1671,33808,19200,8000.0,"MONETA Money Bank, a.s.",48,Žena,0,90,95,0,1,0,0,43 - 55,3006.9660540000004,1
1672,70800,40000,5000.0,"Česká spořitelna, a.s.",28,Muž,0,164,46,0,1,0,0,18 - 29,1879.2700000000002,0
1673,62000,30000,10000.0,"Komerční banka, a.s.",26,Žena,1,89,91,0,1,0,0,18 - 29,3758.6709120000005,1
1674,75606,23000,15000.0,"mBank S.A., organizační složka",38,Muž,0,86,89,0,1,0,0,30 - 42,5637.81,0
1675,54371,19000,15000.0,"Česká spořitelna, a.s.",46,Muž,1,192,67,0,1,0,0,43 - 55,5638.074966,0
1676,28504,32800,15000.0,"Komerční banka, a.s.",74,Muž,0,193,87,1,1,0,0,69 - 84,5637.918124000001,0
1677,77900,17000,7000.0,Equa bank a.s.,20,Žena,1,178,94,0,1,200,0,18 - 29,2400.866312,1
1678,51771,11700,5000.0,"MONETA Money Bank, a.s.",25,Muž,1,88,34,1,4,1500,0,18 - 29,152.68953600000032,0
1679,14100,14000,3000.0,"Česká spořitelna, a.s.",32,Žena,1,46,95,0,1,2650,0,30 - 42,-1923.0215379999997,1
1680,69301,20000,3000.0,Air Bank a.s.,23,Muž,0,95,80,1,2,700,0,18 - 29,321.8210240000002,0
1681,13000,40000,15000.0,"BNP Paribas Personal Finance SA, odštěpný závod",28,Muž,1,37,23,0,1,0,1,18 - 29,5637.940912,0
1682,50781,25000,15000.0,"Československá obchodní banka, a.s.",46,Žena,1,85,95,0,1,2450,0,43 - 55,2817.603116,1
1683,19000,20000,15000.0,"Česká spořitelna, a.s.",29,Žena,1,31,34,1,1,3800,0,30 - 42,1263.439636,1
1684,70030,19000,5000.0,"MONETA Money Bank, a.s.",23,Žena,1,89,95,0,1,200,0,18 - 29,1649.1583120000003,1
1685,25001,21000,4000.0,"Komerční banka, a.s.",23,Muž,1,37,20,0,1,1300,0,18 - 29,6.970012000000224,0
1686,69801,20000,5000.0,Raiffeisenbank a.s.,23,Žena,1,77,94,0,1,300,0,18 - 29,1534.0370120000002,1
1687,10200,21000,6000.0,Air Bank a.s.,36,Muž,1,37,90,0,1,600,0,30 - 42,1564.5271120000002,0
