,NUM_AGE,TEXT_BANK,TARGET,COUNT
540,39,"Sberbank CZ, a.s.",0,0.0
541,39,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,4.0
542,39,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
543,39,Waldviertler Sparkasse Bank AG,0,0.0
544,39,"mBank S.A., organizační složka",0,2.0
545,39,"mBank S.A., organizační složka",1,0.0
546,39,"Československá obchodní banka, a.s.",0,10.0
547,39,"Československá obchodní banka, a.s.",1,0.0
548,39,"Česká spořitelna, a.s.",0,15.0
549,39,"Česká spořitelna, a.s.",1,2.0
550,40,Air Bank a.s.,0,12.0
551,40,Air Bank a.s.,1,1.0
552,40,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
553,40,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
554,40,Banka CREDITAS a.s.,0,1.0
555,40,Equa bank a.s.,0,1.0
556,40,Equa bank a.s.,1,1.0
557,40,"Fio banka, a.s.",0,4.0
558,40,"Fio banka, a.s.",1,1.0
559,40,"Komerční banka, a.s.",0,11.0
560,40,"Komerční banka, a.s.",1,0.0
561,40,"MONETA Money Bank, a.s.",0,15.0
562,40,"MONETA Money Bank, a.s.",1,0.0
563,40,Raiffeisenbank a.s.,0,4.0
564,40,Raiffeisenbank a.s.,1,1.0
565,40,"Sberbank CZ, a.s.",0,1.0
566,40,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,6.0
567,40,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
568,40,Waldviertler Sparkasse Bank AG,0,0.0
569,40,"mBank S.A., organizační složka",0,2.0
570,40,"mBank S.A., organizační složka",1,1.0
571,40,"Československá obchodní banka, a.s.",0,2.0
572,40,"Československá obchodní banka, a.s.",1,2.0
573,40,"Česká spořitelna, a.s.",0,16.0
574,40,"Česká spořitelna, a.s.",1,1.0
575,41,Air Bank a.s.,0,5.0
576,41,Air Bank a.s.,1,0.0
577,41,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
578,41,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
579,41,Banka CREDITAS a.s.,0,0.0
580,41,Equa bank a.s.,0,2.0
581,41,Equa bank a.s.,1,0.0
582,41,"Fio banka, a.s.",0,3.0
583,41,"Fio banka, a.s.",1,0.0
584,41,"Komerční banka, a.s.",0,3.0
585,41,"Komerční banka, a.s.",1,0.0
586,41,"MONETA Money Bank, a.s.",0,6.0
587,41,"MONETA Money Bank, a.s.",1,0.0
588,41,Raiffeisenbank a.s.,0,6.0
589,41,Raiffeisenbank a.s.,1,0.0
590,41,"Sberbank CZ, a.s.",0,2.0
591,41,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1.0
592,41,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
593,41,Waldviertler Sparkasse Bank AG,0,0.0
594,41,"mBank S.A., organizační složka",0,3.0
595,41,"mBank S.A., organizační složka",1,0.0
596,41,"Československá obchodní banka, a.s.",0,9.0
597,41,"Československá obchodní banka, a.s.",1,1.0
598,41,"Česká spořitelna, a.s.",0,19.0
599,41,"Česká spořitelna, a.s.",1,4.0
600,42,Air Bank a.s.,0,2.0
601,42,Air Bank a.s.,1,0.0
602,42,"BNP Paribas Personal Finance SA, odštěpný závod",0,1.0
603,42,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
604,42,Banka CREDITAS a.s.,0,0.0
605,42,Equa bank a.s.,0,4.0
606,42,Equa bank a.s.,1,0.0
607,42,"Fio banka, a.s.",0,2.0
608,42,"Fio banka, a.s.",1,0.0
609,42,"Komerční banka, a.s.",0,4.0
610,42,"Komerční banka, a.s.",1,1.0
611,42,"MONETA Money Bank, a.s.",0,6.0
612,42,"MONETA Money Bank, a.s.",1,2.0
613,42,Raiffeisenbank a.s.,0,10.0
614,42,Raiffeisenbank a.s.,1,1.0
615,42,"Sberbank CZ, a.s.",0,0.0
616,42,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1.0
617,42,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
618,42,Waldviertler Sparkasse Bank AG,0,0.0
619,42,"mBank S.A., organizační složka",0,0.0
620,42,"mBank S.A., organizační složka",1,0.0
621,42,"Československá obchodní banka, a.s.",0,13.0
622,42,"Československá obchodní banka, a.s.",1,0.0
623,42,"Česká spořitelna, a.s.",0,16.0
624,42,"Česká spořitelna, a.s.",1,3.0
625,43,Air Bank a.s.,0,8.0
626,43,Air Bank a.s.,1,0.0
627,43,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
628,43,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
629,43,Banka CREDITAS a.s.,0,0.0
630,43,Equa bank a.s.,0,3.0
631,43,Equa bank a.s.,1,0.0
632,43,"Fio banka, a.s.",0,2.0
633,43,"Fio banka, a.s.",1,0.0
634,43,"Komerční banka, a.s.",0,6.0
635,43,"Komerční banka, a.s.",1,0.0
636,43,"MONETA Money Bank, a.s.",0,18.0
637,43,"MONETA Money Bank, a.s.",1,0.0
638,43,Raiffeisenbank a.s.,0,5.0
639,43,Raiffeisenbank a.s.,1,1.0
640,43,"Sberbank CZ, a.s.",0,0.0
641,43,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,2.0
642,43,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
643,43,Waldviertler Sparkasse Bank AG,0,0.0
644,43,"mBank S.A., organizační složka",0,1.0
645,43,"mBank S.A., organizační složka",1,1.0
646,43,"Československá obchodní banka, a.s.",0,7.0
647,43,"Československá obchodní banka, a.s.",1,0.0
648,43,"Česká spořitelna, a.s.",0,14.0
649,43,"Česká spořitelna, a.s.",1,3.0
650,44,Air Bank a.s.,0,3.0
651,44,Air Bank a.s.,1,0.0
652,44,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
653,44,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
654,44,Banka CREDITAS a.s.,0,0.0
655,44,Equa bank a.s.,0,6.0
656,44,Equa bank a.s.,1,0.0
657,44,"Fio banka, a.s.",0,1.0
658,44,"Fio banka, a.s.",1,1.0
659,44,"Komerční banka, a.s.",0,7.0
660,44,"Komerční banka, a.s.",1,0.0
661,44,"MONETA Money Bank, a.s.",0,10.0
662,44,"MONETA Money Bank, a.s.",1,0.0
663,44,Raiffeisenbank a.s.,0,3.0
664,44,Raiffeisenbank a.s.,1,0.0
665,44,"Sberbank CZ, a.s.",0,0.0
666,44,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,2.0
667,44,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
668,44,Waldviertler Sparkasse Bank AG,0,0.0
669,44,"mBank S.A., organizační složka",0,2.0
670,44,"mBank S.A., organizační složka",1,0.0
671,44,"Československá obchodní banka, a.s.",0,8.0
672,44,"Československá obchodní banka, a.s.",1,0.0
673,44,"Česká spořitelna, a.s.",0,8.0
674,44,"Česká spořitelna, a.s.",1,1.0
675,45,Air Bank a.s.,0,2.0
676,45,Air Bank a.s.,1,0.0
677,45,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
678,45,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
679,45,Banka CREDITAS a.s.,0,0.0
680,45,Equa bank a.s.,0,3.0
681,45,Equa bank a.s.,1,0.0
682,45,"Fio banka, a.s.",0,1.0
683,45,"Fio banka, a.s.",1,0.0
684,45,"Komerční banka, a.s.",0,4.0
685,45,"Komerční banka, a.s.",1,2.0
686,45,"MONETA Money Bank, a.s.",0,8.0
687,45,"MONETA Money Bank, a.s.",1,0.0
688,45,Raiffeisenbank a.s.,0,7.0
689,45,Raiffeisenbank a.s.,1,1.0
690,45,"Sberbank CZ, a.s.",0,0.0
691,45,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,0.0
692,45,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,1.0
693,45,Waldviertler Sparkasse Bank AG,0,0.0
694,45,"mBank S.A., organizační složka",0,0.0
695,45,"mBank S.A., organizační složka",1,1.0
696,45,"Československá obchodní banka, a.s.",0,12.0
697,45,"Československá obchodní banka, a.s.",1,0.0
698,45,"Česká spořitelna, a.s.",0,14.0
699,45,"Česká spořitelna, a.s.",1,2.0
700,46,Air Bank a.s.,0,4.0
701,46,Air Bank a.s.,1,0.0
702,46,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
703,46,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
704,46,Banka CREDITAS a.s.,0,0.0
705,46,Equa bank a.s.,0,2.0
706,46,Equa bank a.s.,1,0.0
707,46,"Fio banka, a.s.",0,2.0
708,46,"Fio banka, a.s.",1,0.0
709,46,"Komerční banka, a.s.",0,4.0
710,46,"Komerční banka, a.s.",1,0.0
711,46,"MONETA Money Bank, a.s.",0,10.0
712,46,"MONETA Money Bank, a.s.",1,1.0
713,46,Raiffeisenbank a.s.,0,8.0
714,46,Raiffeisenbank a.s.,1,0.0
715,46,"Sberbank CZ, a.s.",0,1.0
716,46,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1.0
717,46,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
718,46,Waldviertler Sparkasse Bank AG,0,0.0
719,46,"mBank S.A., organizační složka",0,3.0
720,46,"mBank S.A., organizační složka",1,0.0
721,46,"Československá obchodní banka, a.s.",0,10.0
722,46,"Československá obchodní banka, a.s.",1,0.0
723,46,"Česká spořitelna, a.s.",0,20.0
724,46,"Česká spořitelna, a.s.",1,2.0
725,47,Air Bank a.s.,0,4.0
726,47,Air Bank a.s.,1,0.0
727,47,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
728,47,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
729,47,Banka CREDITAS a.s.,0,0.0
730,47,Equa bank a.s.,0,2.0
731,47,Equa bank a.s.,1,0.0
732,47,"Fio banka, a.s.",0,1.0
733,47,"Fio banka, a.s.",1,0.0
734,47,"Komerční banka, a.s.",0,5.0
735,47,"Komerční banka, a.s.",1,0.0
736,47,"MONETA Money Bank, a.s.",0,7.0
737,47,"MONETA Money Bank, a.s.",1,0.0
738,47,Raiffeisenbank a.s.,0,2.0
739,47,Raiffeisenbank a.s.,1,2.0
740,47,"Sberbank CZ, a.s.",0,2.0
741,47,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,0.0
742,47,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
743,47,Waldviertler Sparkasse Bank AG,0,0.0
744,47,"mBank S.A., organizační složka",0,1.0
745,47,"mBank S.A., organizační složka",1,0.0
746,47,"Československá obchodní banka, a.s.",0,5.0
747,47,"Československá obchodní banka, a.s.",1,0.0
748,47,"Česká spořitelna, a.s.",0,16.0
749,47,"Česká spořitelna, a.s.",1,1.0
750,48,Air Bank a.s.,0,2.0
751,48,Air Bank a.s.,1,0.0
752,48,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
753,48,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
754,48,Banka CREDITAS a.s.,0,0.0
755,48,Equa bank a.s.,0,1.0
756,48,Equa bank a.s.,1,0.0
757,48,"Fio banka, a.s.",0,1.0
758,48,"Fio banka, a.s.",1,0.0
759,48,"Komerční banka, a.s.",0,7.0
760,48,"Komerční banka, a.s.",1,0.0
761,48,"MONETA Money Bank, a.s.",0,5.0
762,48,"MONETA Money Bank, a.s.",1,0.0
763,48,Raiffeisenbank a.s.,0,2.0
764,48,Raiffeisenbank a.s.,1,1.0
765,48,"Sberbank CZ, a.s.",0,0.0
766,48,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,0.0
767,48,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
768,48,Waldviertler Sparkasse Bank AG,0,0.0
769,48,"mBank S.A., organizační složka",0,0.0
770,48,"mBank S.A., organizační složka",1,0.0
771,48,"Československá obchodní banka, a.s.",0,6.0
772,48,"Československá obchodní banka, a.s.",1,0.0
773,48,"Česká spořitelna, a.s.",0,9.0
774,48,"Česká spořitelna, a.s.",1,1.0
775,49,Air Bank a.s.,0,1.0
776,49,Air Bank a.s.,1,0.0
777,49,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
778,49,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
779,49,Banka CREDITAS a.s.,0,0.0
780,49,Equa bank a.s.,0,1.0
781,49,Equa bank a.s.,1,0.0
782,49,"Fio banka, a.s.",0,2.0
783,49,"Fio banka, a.s.",1,0.0
784,49,"Komerční banka, a.s.",0,3.0
785,49,"Komerční banka, a.s.",1,0.0
786,49,"MONETA Money Bank, a.s.",0,9.0
787,49,"MONETA Money Bank, a.s.",1,1.0
788,49,Raiffeisenbank a.s.,0,3.0
789,49,Raiffeisenbank a.s.,1,2.0
790,49,"Sberbank CZ, a.s.",0,0.0
791,49,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,0.0
792,49,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
793,49,Waldviertler Sparkasse Bank AG,0,0.0
794,49,"mBank S.A., organizační složka",0,0.0
795,49,"mBank S.A., organizační složka",1,0.0
796,49,"Československá obchodní banka, a.s.",0,5.0
797,49,"Československá obchodní banka, a.s.",1,0.0
798,49,"Česká spořitelna, a.s.",0,6.0
799,49,"Česká spořitelna, a.s.",1,3.0
800,50,Air Bank a.s.,0,4.0
801,50,Air Bank a.s.,1,0.0
802,50,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
803,50,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
804,50,Banka CREDITAS a.s.,0,0.0
805,50,Equa bank a.s.,0,5.0
806,50,Equa bank a.s.,1,0.0
807,50,"Fio banka, a.s.",0,2.0
808,50,"Fio banka, a.s.",1,0.0
809,50,"Komerční banka, a.s.",0,4.0
810,50,"Komerční banka, a.s.",1,0.0
811,50,"MONETA Money Bank, a.s.",0,5.0
812,50,"MONETA Money Bank, a.s.",1,0.0
813,50,Raiffeisenbank a.s.,0,2.0
814,50,Raiffeisenbank a.s.,1,0.0
815,50,"Sberbank CZ, a.s.",0,0.0
816,50,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,0.0
817,50,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
818,50,Waldviertler Sparkasse Bank AG,0,0.0
819,50,"mBank S.A., organizační složka",0,0.0
820,50,"mBank S.A., organizační složka",1,0.0
821,50,"Československá obchodní banka, a.s.",0,7.0
822,50,"Československá obchodní banka, a.s.",1,0.0
823,50,"Česká spořitelna, a.s.",0,5.0
824,50,"Česká spořitelna, a.s.",1,0.0
825,51,Air Bank a.s.,0,3.0
826,51,Air Bank a.s.,1,0.0
827,51,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
828,51,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
829,51,Banka CREDITAS a.s.,0,0.0
830,51,Equa bank a.s.,0,2.0
831,51,Equa bank a.s.,1,1.0
832,51,"Fio banka, a.s.",0,2.0
833,51,"Fio banka, a.s.",1,0.0
834,51,"Komerční banka, a.s.",0,3.0
835,51,"Komerční banka, a.s.",1,0.0
836,51,"MONETA Money Bank, a.s.",0,2.0
837,51,"MONETA Money Bank, a.s.",1,0.0
838,51,Raiffeisenbank a.s.,0,2.0
839,51,Raiffeisenbank a.s.,1,0.0
840,51,"Sberbank CZ, a.s.",0,0.0
841,51,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1.0
842,51,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
843,51,Waldviertler Sparkasse Bank AG,0,0.0
844,51,"mBank S.A., organizační složka",0,0.0
845,51,"mBank S.A., organizační složka",1,0.0
846,51,"Československá obchodní banka, a.s.",0,4.0
847,51,"Československá obchodní banka, a.s.",1,0.0
848,51,"Česká spořitelna, a.s.",0,3.0
849,51,"Česká spořitelna, a.s.",1,1.0
850,52,Air Bank a.s.,0,1.0
851,52,Air Bank a.s.,1,0.0
852,52,"BNP Paribas Personal Finance SA, odštěpný závod",0,1.0
853,52,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
854,52,Banka CREDITAS a.s.,0,0.0
855,52,Equa bank a.s.,0,0.0
856,52,Equa bank a.s.,1,0.0
857,52,"Fio banka, a.s.",0,1.0
858,52,"Fio banka, a.s.",1,0.0
859,52,"Komerční banka, a.s.",0,3.0
860,52,"Komerční banka, a.s.",1,0.0
861,52,"MONETA Money Bank, a.s.",0,1.0
862,52,"MONETA Money Bank, a.s.",1,1.0
863,52,Raiffeisenbank a.s.,0,1.0
864,52,Raiffeisenbank a.s.,1,1.0
865,52,"Sberbank CZ, a.s.",0,0.0
866,52,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,0.0
867,52,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
868,52,Waldviertler Sparkasse Bank AG,0,0.0
869,52,"mBank S.A., organizační složka",0,1.0
870,52,"mBank S.A., organizační složka",1,1.0
871,52,"Československá obchodní banka, a.s.",0,4.0
872,52,"Československá obchodní banka, a.s.",1,0.0
873,52,"Česká spořitelna, a.s.",0,8.0
874,52,"Česká spořitelna, a.s.",1,2.0
875,53,Air Bank a.s.,0,2.0
876,53,Air Bank a.s.,1,0.0
877,53,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
878,53,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
879,53,Banka CREDITAS a.s.,0,0.0
880,53,Equa bank a.s.,0,2.0
881,53,Equa bank a.s.,1,0.0
882,53,"Fio banka, a.s.",0,1.0
883,53,"Fio banka, a.s.",1,0.0
884,53,"Komerční banka, a.s.",0,1.0
885,53,"Komerční banka, a.s.",1,0.0
886,53,"MONETA Money Bank, a.s.",0,3.0
887,53,"MONETA Money Bank, a.s.",1,0.0
888,53,Raiffeisenbank a.s.,0,0.0
889,53,Raiffeisenbank a.s.,1,2.0
890,53,"Sberbank CZ, a.s.",0,0.0
891,53,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1.0
892,53,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
893,53,Waldviertler Sparkasse Bank AG,0,0.0
894,53,"mBank S.A., organizační složka",0,1.0
895,53,"mBank S.A., organizační složka",1,0.0
896,53,"Československá obchodní banka, a.s.",0,3.0
897,53,"Československá obchodní banka, a.s.",1,0.0
898,53,"Česká spořitelna, a.s.",0,7.0
899,53,"Česká spořitelna, a.s.",1,2.0
900,54,Air Bank a.s.,0,2.0
901,54,Air Bank a.s.,1,1.0
902,54,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
903,54,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
904,54,Banka CREDITAS a.s.,0,0.0
905,54,Equa bank a.s.,0,0.0
906,54,Equa bank a.s.,1,0.0
907,54,"Fio banka, a.s.",0,1.0
908,54,"Fio banka, a.s.",1,0.0
909,54,"Komerční banka, a.s.",0,0.0
910,54,"Komerční banka, a.s.",1,0.0
911,54,"MONETA Money Bank, a.s.",0,4.0
912,54,"MONETA Money Bank, a.s.",1,0.0
913,54,Raiffeisenbank a.s.,0,2.0
914,54,Raiffeisenbank a.s.,1,1.0
915,54,"Sberbank CZ, a.s.",0,0.0
916,54,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,0.0
917,54,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
918,54,Waldviertler Sparkasse Bank AG,0,0.0
919,54,"mBank S.A., organizační složka",0,1.0
920,54,"mBank S.A., organizační složka",1,1.0
921,54,"Československá obchodní banka, a.s.",0,8.0
922,54,"Československá obchodní banka, a.s.",1,1.0
923,54,"Česká spořitelna, a.s.",0,2.0
924,54,"Česká spořitelna, a.s.",1,0.0
925,55,Air Bank a.s.,0,4.0
926,55,Air Bank a.s.,1,0.0
927,55,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
928,55,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
929,55,Banka CREDITAS a.s.,0,0.0
930,55,Equa bank a.s.,0,0.0
931,55,Equa bank a.s.,1,0.0
932,55,"Fio banka, a.s.",0,0.0
933,55,"Fio banka, a.s.",1,0.0
934,55,"Komerční banka, a.s.",0,2.0
935,55,"Komerční banka, a.s.",1,0.0
936,55,"MONETA Money Bank, a.s.",0,5.0
937,55,"MONETA Money Bank, a.s.",1,0.0
938,55,Raiffeisenbank a.s.,0,0.0
939,55,Raiffeisenbank a.s.,1,0.0
940,55,"Sberbank CZ, a.s.",0,0.0
941,55,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1.0
942,55,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
943,55,Waldviertler Sparkasse Bank AG,0,0.0
944,55,"mBank S.A., organizační složka",0,1.0
945,55,"mBank S.A., organizační složka",1,0.0
946,55,"Československá obchodní banka, a.s.",0,5.0
947,55,"Československá obchodní banka, a.s.",1,0.0
948,55,"Česká spořitelna, a.s.",0,3.0
949,55,"Česká spořitelna, a.s.",1,1.0
950,56,Air Bank a.s.,0,0.0
951,56,Air Bank a.s.,1,0.0
952,56,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
953,56,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
954,56,Banka CREDITAS a.s.,0,0.0
955,56,Equa bank a.s.,0,1.0
956,56,Equa bank a.s.,1,0.0
957,56,"Fio banka, a.s.",0,0.0
958,56,"Fio banka, a.s.",1,0.0
959,56,"Komerční banka, a.s.",0,1.0
960,56,"Komerční banka, a.s.",1,0.0
961,56,"MONETA Money Bank, a.s.",0,4.0
962,56,"MONETA Money Bank, a.s.",1,0.0
963,56,Raiffeisenbank a.s.,0,0.0
964,56,Raiffeisenbank a.s.,1,1.0
965,56,"Sberbank CZ, a.s.",0,0.0
966,56,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1.0
967,56,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
968,56,Waldviertler Sparkasse Bank AG,0,0.0
969,56,"mBank S.A., organizační složka",0,1.0
970,56,"mBank S.A., organizační složka",1,0.0
971,56,"Československá obchodní banka, a.s.",0,2.0
972,56,"Československá obchodní banka, a.s.",1,0.0
973,56,"Česká spořitelna, a.s.",0,5.0
974,56,"Česká spořitelna, a.s.",1,4.0
975,57,Air Bank a.s.,0,0.0
976,57,Air Bank a.s.,1,0.0
977,57,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
978,57,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
979,57,Banka CREDITAS a.s.,0,0.0
980,57,Equa bank a.s.,0,0.0
981,57,Equa bank a.s.,1,0.0
982,57,"Fio banka, a.s.",0,0.0
983,57,"Fio banka, a.s.",1,0.0
984,57,"Komerční banka, a.s.",0,2.0
985,57,"Komerční banka, a.s.",1,0.0
986,57,"MONETA Money Bank, a.s.",0,1.0
987,57,"MONETA Money Bank, a.s.",1,0.0
988,57,Raiffeisenbank a.s.,0,0.0
989,57,Raiffeisenbank a.s.,1,0.0
990,57,"Sberbank CZ, a.s.",0,0.0
991,57,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1.0
992,57,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
993,57,Waldviertler Sparkasse Bank AG,0,0.0
994,57,"mBank S.A., organizační složka",0,1.0
995,57,"mBank S.A., organizační složka",1,1.0
996,57,"Československá obchodní banka, a.s.",0,2.0
997,57,"Československá obchodní banka, a.s.",1,0.0
998,57,"Česká spořitelna, a.s.",0,2.0
999,57,"Česká spořitelna, a.s.",1,2.0
1000,58,Air Bank a.s.,0,2.0
1001,58,Air Bank a.s.,1,0.0
1002,58,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
1003,58,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
1004,58,Banka CREDITAS a.s.,0,0.0
1005,58,Equa bank a.s.,0,0.0
1006,58,Equa bank a.s.,1,0.0
1007,58,"Fio banka, a.s.",0,0.0
1008,58,"Fio banka, a.s.",1,0.0
1009,58,"Komerční banka, a.s.",0,1.0
1010,58,"Komerční banka, a.s.",1,0.0
1011,58,"MONETA Money Bank, a.s.",0,1.0
1012,58,"MONETA Money Bank, a.s.",1,0.0
1013,58,Raiffeisenbank a.s.,0,0.0
1014,58,Raiffeisenbank a.s.,1,0.0
1015,58,"Sberbank CZ, a.s.",0,0.0
1016,58,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,0.0
1017,58,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
1018,58,Waldviertler Sparkasse Bank AG,0,0.0
1019,58,"mBank S.A., organizační složka",0,0.0
1020,58,"mBank S.A., organizační složka",1,0.0
1021,58,"Československá obchodní banka, a.s.",0,2.0
1022,58,"Československá obchodní banka, a.s.",1,0.0
1023,58,"Česká spořitelna, a.s.",0,4.0
1024,58,"Česká spořitelna, a.s.",1,0.0
1025,59,Air Bank a.s.,0,2.0
1026,59,Air Bank a.s.,1,0.0
1027,59,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
1028,59,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
1029,59,Banka CREDITAS a.s.,0,0.0
1030,59,Equa bank a.s.,0,1.0
1031,59,Equa bank a.s.,1,0.0
1032,59,"Fio banka, a.s.",0,1.0
1033,59,"Fio banka, a.s.",1,0.0
1034,59,"Komerční banka, a.s.",0,1.0
1035,59,"Komerční banka, a.s.",1,0.0
1036,59,"MONETA Money Bank, a.s.",0,1.0
1037,59,"MONETA Money Bank, a.s.",1,0.0
1038,59,Raiffeisenbank a.s.,0,0.0
1039,59,Raiffeisenbank a.s.,1,0.0
1040,59,"Sberbank CZ, a.s.",0,0.0
1041,59,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,1.0
1042,59,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
1043,59,Waldviertler Sparkasse Bank AG,0,0.0
1044,59,"mBank S.A., organizační složka",0,0.0
1045,59,"mBank S.A., organizační složka",1,0.0
1046,59,"Československá obchodní banka, a.s.",0,4.0
1047,59,"Československá obchodní banka, a.s.",1,0.0
1048,59,"Česká spořitelna, a.s.",0,2.0
1049,59,"Česká spořitelna, a.s.",1,0.0
1050,60,Air Bank a.s.,0,2.0
1051,60,Air Bank a.s.,1,1.0
1052,60,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
1053,60,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
1054,60,Banka CREDITAS a.s.,0,0.0
1055,60,Equa bank a.s.,0,0.0
1056,60,Equa bank a.s.,1,0.0
1057,60,"Fio banka, a.s.",0,0.0
1058,60,"Fio banka, a.s.",1,0.0
1059,60,"Komerční banka, a.s.",0,0.0
1060,60,"Komerční banka, a.s.",1,0.0
1061,60,"MONETA Money Bank, a.s.",0,2.0
1062,60,"MONETA Money Bank, a.s.",1,0.0
1063,60,Raiffeisenbank a.s.,0,0.0
1064,60,Raiffeisenbank a.s.,1,1.0
1065,60,"Sberbank CZ, a.s.",0,0.0
1066,60,"UniCredit Bank Czech Republic and Slovakia, a.s.",0,0.0
1067,60,"UniCredit Bank Czech Republic and Slovakia, a.s.",1,0.0
1068,60,Waldviertler Sparkasse Bank AG,0,0.0
1069,60,"mBank S.A., organizační složka",0,0.0
1070,60,"mBank S.A., organizační složka",1,0.0
1071,60,"Československá obchodní banka, a.s.",0,1.0
1072,60,"Československá obchodní banka, a.s.",1,1.0
1073,60,"Česká spořitelna, a.s.",0,2.0
1074,60,"Česká spořitelna, a.s.",1,0.0
1075,61,Air Bank a.s.,0,2.0
1076,61,Air Bank a.s.,1,0.0
1077,61,"BNP Paribas Personal Finance SA, odštěpný závod",0,0.0
1078,61,"BNP Paribas Personal Finance SA, odštěpný závod",1,0.0
1079,61,Banka CREDITAS a.s.,0,0.0
